time,latitude,longitude,altitude,speed,yaw,pitch,roll,yaw_rate,pitch_rate,roll_rate
48.3,32.0335232365,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.4,32.0333441956,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.5,32.0331651547,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.6,32.0329861137,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.7,32.0328070728,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.8,32.0326280319,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.9,32.0324489910,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.0,32.0322699501,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.1,32.0320909092,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.2,32.0319118682,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.3,32.0317328273,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.4,32.0315537864,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.5,32.0313747455,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.6,32.0311957046,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.7,32.0310166636,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.8,32.0308376227,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.9,32.0306585818,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.0,32.0304795409,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.1,32.0303005000,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.2,32.0301214591,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.3,32.0299424181,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.4,32.0297633772,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.5,32.0295843363,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.6,32.0294052954,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.7,32.0292262545,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.8,32.0290472135,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.9,32.0288681726,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.0,32.0286891317,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.1,32.0285100908,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.2,32.0283310499,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.3,32.0281520090,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.4,32.0279729680,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.5,32.0277939271,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.6,32.0276148862,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.7,32.0274358453,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.8,32.0272568044,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.9,32.0270777634,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.0,32.0268987225,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.1,32.0267196816,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.2,32.0265406407,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.3,32.0263615998,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.4,32.0261825589,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.5,32.0260035179,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.6,32.0258244770,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.7,32.0256454361,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.8,32.0254663952,126.0000000000,300.016,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.9,32.0252873543,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.0,32.0251083134,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.1,32.0249292724,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.2,32.0247502315,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.3,32.0245711906,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.4,32.0243921497,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.5,32.0242131088,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.6,32.0240340678,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.7,32.0238550269,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.8,32.0236759860,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.9,32.0234969451,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.0,32.0233179042,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.1,32.0231388633,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.2,32.0229598223,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.3,32.0227807814,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.4,32.0226017405,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.5,32.0224226996,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.6,32.0222436587,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.7,32.0220646177,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.8,32.0218855768,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.9,32.0217065359,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.0,32.0215274950,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.1,32.0213484541,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.2,32.0211694132,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.3,32.0209903722,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.4,32.0208113313,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.5,32.0206322904,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.6,32.0204532495,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.7,32.0202742086,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.8,32.0200951676,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.9,32.0199161267,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.0,32.0197370858,126.0000000000,300.017,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.1,32.0195580449,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.2,32.0193790040,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.3,32.0191999631,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.4,32.0190209221,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.5,32.0188418812,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.6,32.0186628403,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.7,32.0184837994,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.8,32.0183047585,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.9,32.0181257176,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.0,32.0179466766,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.1,32.0177676357,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.2,32.0175885948,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.3,32.0174095539,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.4,32.0172305130,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.5,32.0170514720,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.6,32.0168724311,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.7,32.0166933902,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.8,32.0165143493,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.9,32.0163353084,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.0,32.0161562675,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.1,32.0159772265,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.2,32.0157981856,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.3,32.0156191447,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.4,32.0154401038,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.5,32.0152610629,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.6,32.0150820219,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.7,32.0149029810,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.8,32.0147239401,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.9,32.0145448992,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.0,32.0143658583,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.1,32.0141868174,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.2,32.0140077764,126.0000000000,300.018,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.3,32.0138287355,126.0000000000,300.019,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.4,32.0136496946,126.0000000000,300.019,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.5,32.0134706537,126.0000000000,300.019,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.6,32.0132916128,126.0000000000,300.019,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.7,32.0131125718,126.0000000000,300.019,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.8,32.0129335309,126.0000000000,300.019,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.9,32.0127544900,126.0000000000,300.019,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.0,32.0125754491,126.0000000000,300.019,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
